"encriptado"	"periodo"	"sat entel"	"literal"
"29452"	"T2rjNwBE4faz"	"2018_q1"	7	"QUE NO NOS CAMBIEN ALOS EJECUTIVOS  POR QUE ESO SIGNIFICA EMPEZARDE O Y ESO NO ES BUENO"
"29453"	"T2rjNwBE4faz"	"2019_q1"	6	"-"
"29454"	"oa1WaWtRAzW8"	"2019_q1"	5	"QUE SEAN MAS EXPEDITOS EN SOLUCIONAR LOS PROBLEMAS EN CUANTO A REQUERIMIENTOS DE APARATOS"
"29455"	"oa1WaWtRAzW8"	"2018_q2"	6	"S/C"
"29456"	"oa1WaWtRAzW8"	"2020_q2"	5	"TENER PERSONA PARA COMUN ICARSE.... QUE LO INFORMEN SI UNO TIENE EJECUTIVO"
"29457"	"tAGzs1BlKP6A"	"2019_q1"	7	"NO TIENE PROBLEMA"
"29458"	"BXf1hROIlZg0"	"2018_q1"	7	"EL POCO TIEMPO QUE LLEVO CON ENTEL ESTA FUNCIONANDO BIEN Y LAS TARIFAS QUE ACORDAMOS HAN SIDO LAS QUE ME HAN APARECIDO EN LA BOLETA DE COBRO"
"29459"	"4a44QXjZPGO2"	"2018_q1"	6	"s.c"
"29460"	"4a44QXjZPGO2"	"2019_q1"	7	"0"
"29461"	"BngF17ioRCZf"	"2018_q2"	7	"PORQUE SIEMPRE RESPONDE A MIS REQUERIMIENTOS ES SIMPATICA ES CERCANA"
"29462"	"BngF17ioRCZf"	"2018_q2"	6	"LA SEÑAL ANTE ERA LA MEJOR EN TODO Y AHORA A DISMINUIDO"
"29463"	"p1jEiNitbKBN"	"2018_q2"	5	"0"
"29464"	"6s9kl0L3qiPY"	"2018_q1"	6	"SC"
"29465"	"6s9kl0L3qiPY"	"2020_q1"	6	"NADA"
"29466"	"6s9kl0L3qiPY"	"2020_q1"	6	"NADA"
"29467"	"6s9kl0L3qiPY"	"2019_q1"	6	"-"
"29468"	"6s9kl0L3qiPY"	"2018_q1"	6	"SC"
"29469"	"6s9kl0L3qiPY"	"2019_q1"	6	"POR QUE HAN CUMPLIDO CON LOS REQUERIMIENTOS"
"29470"	"wdyquizp4rQK"	"2021_q1"	7	"NADA"
"29471"	"wdyquizp4rQK"	"2018_q1"	7	"SC"
"29472"	"IgeTqeMLDmlg"	"2019_q2"	7	"QUE LOS EJECUTIVOS SEAN MAS RAPIDOS PARA RESPONDER, YA QUE A VECES SE DEMORAN 2 HASTA 3 EN CONTESTAR UN CORREO, Y LAS VECES QUE HE LLAMADO VIA TELEFONO LA MAYORIA DE LA VECES EL EJECUTIVO SIEMPRE ESTA OCUPADO"
"29473"	"IgeTqeMLDmlg"	"2020_q2"	7	"POR AHORA NADA"
"29474"	"Qb87rtn3tajx"	"2018_q2"	6	"QUIZAS TENER UNA APLICACION EN EL CELULAR O EN EL COMPUTADOR DONDE PUEDIERA TENER TODO A LA MANO FACTURAS, HISTORIAL DE TICKETS, PRODUCTOS Y CONTRATOS VIGENTES"
"29475"	"Qb87rtn3tajx"	"2020_q2"	3	"RESOLVER EL PROBLEMA DE FONDO QUE TRAEMOS HACE MAS DE 2 AÑOS POR LOS CORTES DE INTERNET Y TELEFONO SE CORTAN PERIODICAMENTE"
"29476"	"OERPKcaXJvaL"	"2020_q2"	5	"QUE CUANDO UNO SOLICITA INFORMACION COMO POR EJEMPLO CUANTO SALE EL MINUTO EN RED FIJO Y RED MOVIL PARA HACER LA COMPARACION CON LAS OTRAS CIAS. NO PUEDEN DECIR QUE ESA INFORMACION LA TIENE QUE SOLICITAR QUIEN ADMINISTRA LA CUENTA, PORQUE YO SOY QUIEN MANTIENE RELACION CON ENTEL"
"29477"	"OERPKcaXJvaL"	"2020_q2"	5	"QUE CUANDO UNO SOLICITA INFORMACION COMO POR EJEMPLO CUANTO SALE EL MINUTO EN RED FIJO Y RED MOVIL PARA HACER LA COMPARACION CON LAS OTRAS CIAS. NO PUEDEN DECIR QUE ESA INFORMACION LA TIENE QUE SOLICITAR QUIEN ADMINISTRA LA CUENTA, PORQUE YO SOY QUIEN MANTIENE RELACION CON ENTEL"
"29478"	"S2wgMTlWdoNT"	"2018_q2"	6	"SC"
"29479"	"nA2IL6iIkgXY"	"2018_q2"	7	"0"
"29480"	"LlJqI3KhNpvw"	"2018_q2"	6	"SC"
"29481"	"6ffF4cTGpxhj"	"2020_q1"	6	"UN CANAL MAS DIRECTO O UN NUMERO ASIGNADO MAS DIRECTO SOBRE TODO A CLIENTES DELICADOS"
"29482"	"6ffF4cTGpxhj"	"2020_q2"	6	"QUE EL EJCUTIVO TENGA MAS CONTACTO CON NOSOTROS PORQUE A VECES ME HAN CAMBIADO EL EJECUTIVO Y NO SE QUIEN ES PARA CONTACTARLO"
"29483"	"kJw3u8yZJmD7"	"2019_q2"	5	"QUE PUEDA TENER MAS VENTAS DEL EQUIPO POR INTERNET SIN IR A LA OFICINA"
"29484"	"kJw3u8yZJmD7"	"2020_q1"	5	"TENER MAS OPCIONES A LOS CLIENTES MAS ANTIGUOS MAS BENEFICIOS"
"29485"	"Ll6d0lsDjary"	"2020_q1"	5	"NECESITA QUE LO CONTACTEN A LA BREVEDAD YA QUE SI NO ESTA VIENDO LA POSIBILIDAD DE PORTARSE A MOVISTAR"
"29486"	"zeYnnBZiiMES"	"2019_q1"	6	"-"
"29487"	"ougI6cDWvzt1"	"2020_q2"	5	"EN ESTE MOMMENTO EL TEMA DEL CALL CENTER ES INGORRO SE ESCUCHA PESIMAMENTE HAY QUE VOLVER A LLAMAR SE LES CORTA NO SE ENTIENDE HAY MUCHO SONIDO, ADEMAS TANTAS OPCIONES QUE TE DAN ES PESIMO"
"29488"	"ougI6cDWvzt1"	"2019_q1"	5	"LA EJECUTIVA DE NEGOCIOS YO LA CAMBIO MALA GESTION PESIMA"
"29489"	"ougI6cDWvzt1"	"2020_q1"	6	"PREOCUPACION POR POST VENTA"
"29490"	"ougI6cDWvzt1"	"2019_q2"	6	"MEJORAR LAS TARIFAS DE TEKEFONIA FIJA E INTERNET"
"29491"	"ougI6cDWvzt1"	"2020_q2"	5	"EN ESTE MOMMENTO EL TEMA DEL CALL CENTER ES INGORRO SE ESCUCHA PESIMAMENTE HAY QUE VOLVER A LLAMAR SE LES CORTA NO SE ENTIENDE HAY MUCHO SONIDO, ADEMAS TANTAS OPCIONES QUE TE DAN ES PESIMO"
"29492"	"ougI6cDWvzt1"	"2018_q2"	6	"MEJORAR LA ATENCION POST VENTA ,QUE SEA UNA POST VENTA EFECTIVA."
"29493"	"ougI6cDWvzt1"	"2020_q2"	6	"QUE LA PLATFORMA  EL CALL CENTER SEA MAS EFECTIVO"
"29494"	"ougI6cDWvzt1"	"2020_q2"	6	"QUE LA PLATFORMA  EL CALL CENTER SEA MAS EFECTIVO"
"29495"	"QyBIkw7tA7OZ"	"2019_q1"	1	"PORQUE  LEMANDOCOREERO Y NOCUMPLENADA"
"29496"	"ysls9TneuFFH"	"2019_q2"	7	"NO HE TENIDO INCONVENIENTES"
"29497"	"ysls9TneuFFH"	"2020_q1"	6	"TENER MAS CONTACTO CON LAS EMPRESAS (LOS EJECUTIVOS)."
"29498"	"ea9vDIZlDRls"	"2019_q1"	6	"NO NADA"
"29499"	"7niZdxNITQbf"	"2020_q1"	5	"mejor cobertura faenas minera chuquicamata"
"29500"	"N9BG4x0K8i7p"	"2018_q1"	5	"NC"
"29501"	"N9BG4x0K8i7p"	"2018_q1"	5	"SC"
"29502"	"Uq4KWPDXU9ES"	"2019_q1"	6	"SC"
"29503"	"Uq4KWPDXU9ES"	"2019_q2"	6	"NADA"
"29504"	"Uq4KWPDXU9ES"	"2020_q2"	6	"MEJORAR LOS PLANES"
"29505"	"Uq4KWPDXU9ES"	"2019_q1"	6	"SC"
"29506"	"Uq4KWPDXU9ES"	"2020_q2"	6	"MEJORAR LOS PLANES"
"29507"	"Uq4KWPDXU9ES"	"2019_q2"	6	"NADA"
"29508"	"ZOwb0TWzO85L"	"2019_q1"	7	"NADA"
"29509"	"FyNkCWcTBdsG"	"2019_q1"	1	"QUIZAS TENER UN EJECUTIVO POR CUENTA PARA QUE PUEDAN SOLUCIONAR LOS PROBLEMAS DIRECTO Y QUE UNO NO TENGA POR TANTOS CONTACTOS"
"29510"	"SX0a5nSozO2f"	"2019_q1"	7	"-"
"29511"	"SX0a5nSozO2f"	"2020_q2"	4	"CORREO QUE ENVIO TENGO QUE ESTAR LLAMANDO PARA VER SI LO RECIBIERON NO ME RESPONDEN EL CAMBIO REPENTINO DE EJECUTIVAS"
"29512"	"SX0a5nSozO2f"	"2019_q2"	7	"ESTOY SATISFECHA."
"29513"	"6EeiMLB9N0n0"	"2019_q1"	5	"QUE MEJOREN LA SEÑAL Y LA CONECTIVIDAD."
"29514"	"6EeiMLB9N0n0"	"2020_q1"	6	"NADA"
"29515"	"6EeiMLB9N0n0"	"2021_q1"	5	"MEJORAR LA SEÑAL Y EL INTERNET AVECES SE COLOCA IMPOSIBLE"
"29516"	"6EeiMLB9N0n0"	"2018_q1"	6	"SC"
"29517"	"sMLwYESvAJcs"	"2018_q1"	3	"PUEDO ACOTAR NOSOTROS NOS CAMBIAMOS DE WIFI A FIBRA OPTICA CON REQUERIMIENTO ESPECIAL QUE IBA A SER RAPIDO Y NO VEMOS MUCHA DIFERENCIA. Y RECALCO LA ESPERA DE HACE 2 SEMANAS PARA HACER EL CAMBIO DE PRODUCTO DE OFICINA"
"29518"	"sMLwYESvAJcs"	"2018_q1"	3	"PUEDO ACOTAR NOSOTROS NOS CAMBIAMOS DE WIFI A FIBRA OPTICA CON REQUERIMIENTO ESPECIAL QUE IBA A SER RAPIDO Y NO VEMOS MUCHA DIFERENCIA. Y RECALCO LA ESPERA DE HACE 2 SEMANAS PARA HACER EL CAMBIO DE PRODUCTO DE OFICINA"
"29519"	"iaTMReCusvOt"	"2020_q2"	6	"UNA PERSONA QUE ESTE LLAMANDO POR LO MENOS UNA VES AL MES"
"29520"	"iaTMReCusvOt"	"2019_q1"	5	"QUE ACTUAN SOBRE LAS NOTAS"
"29521"	"iaTMReCusvOt"	"2019_q1"	5	"QUE ACTUAN SOBRE LAS NOTAS"
"29522"	"QaXgY6VG8NVr"	"2020_q2"	4	"QUE AYUDARAN A LA GENTE CUANDO TIENE PROBLEMAS Y NO GENERAR MAS PROBLEMAS"
"29523"	"QaXgY6VG8NVr"	"2019_q2"	6	"PRECIOS MAS COMPETITIVOS"
"29524"	"QaXgY6VG8NVr"	"2018_q1"	4	"S.C."
"29525"	"c9TZoMHLDRYk"	"2019_q2"	7	"MAS PROACTIOVOS"
"29526"	"c9TZoMHLDRYk"	"2019_q2"	7	"MAS PROACTIOVOS"
"29527"	"CCuLI8YGktbh"	"2018_q1"	7	"NO TENGO INTERACCION CON EJECUTIVO NO SE QUIEN ES, TENGO QUE IR A BUSCAR LAS FACTURAS O LAS BAJO."
"29528"	"V72HB35jhJTE"	"2019_q2"	6	"QUE HICIERA MAS OFERTAS PARA EMPRESAS MAS TENTADORA  MAS BENEFICIOS RESPECTO A LAS LLAMADAS TELEFONOS MOVILES NUESTRA EMPRESA TIENE LLAMADAS INTERNACIONALES   SERIA BUENO HACER UN DESCUENTO"
"29529"	"V72HB35jhJTE"	"2019_q2"	6	"QUE HICIERA MAS OFERTAS PARA EMPRESAS MAS TENTADORA  MAS BENEFICIOS RESPECTO A LAS LLAMADAS TELEFONOS MOVILES NUESTRA EMPRESA TIENE LLAMADAS INTERNACIONALES   SERIA BUENO HACER UN DESCUENTO"
"29530"	"6oNLYEvgJbEi"	"2018_q2"	5	"EN LA ATENCION A CELULARES APPLE ESTAN MUY INSATISFECHOS, CONSIDERA QUE HUBO UN ENGAÑO AL CLIENTE DEL SUB CONTRATISTA DE ENTEL QUE INFORMA SOBRE EL ESTADO DE LOS EQUIPOS."
"29531"	"fZjz75HvXFYs"	"2019_q2"	5	"SI SE ASIGNA UN EJECUTIVO QUE ESTE MAS PENDIENTE DE LO QUE UNO PIDE, MAS QUE NADA UN EJECUTIVO MAS DEDICADO AL CLIENTE"
"29532"	"fZjz75HvXFYs"	"2020_q1"	6	"QUE LA EJECUTIVA TUVIERA MAYOR RAPIDEZ EN LA RESPUESTAS"
"29533"	"CTit3BpWzQMT"	"2018_q2"	6	"SC"
"29534"	"qWu8YIN2XPfw"	"2019_q1"	7	"ME GUSTARIA QUE FUERA MAS PERSONALIZADA LA ATENCION, QUE VINIERA LA PERSONA A VERME NO TANTO TELEFONO"
"29535"	"qWu8YIN2XPfw"	"2020_q2"	6	"MEJOR LA PLATAFORMA ON LINE QUE AVECES TIENE PROBLEMAS PARA OPERAR"
"29536"	"XQmYFAhm2DcG"	"2018_q2"	3	"UN BUEN SERVICIO SE ESTAN QUEDANDO MUY ATRASADOS DEBERIAN PREOCUPARCE DE TENER FIBRA OPTICA EN TODOS LOS LUGARES PORQUE YO TENGO DIEZ MEGAS Y ESO ES NADA PARA MI EMPRESA EN INTERNET YA NO ES UN BUEN SERVICIO Y ESTAN COBRANDO EL DOBLE POR EL SERVICIO QUE ESTAN DANDO"
"29537"	"XQmYFAhm2DcG"	"2019_q1"	5	"NADA"
"29538"	"zg9O90AVmtr5"	"2018_q2"	6	"BASICAMENTE LA INFORMACION DE CAMBIOS DE  PLANES SIN AVISO NOS DAMOS CUENTA CUANDO VAMOS A PAGAR Y SALE MAS DE LO QUE CORRESPONDE Y LA LIMITACION DE PLANES POR UN CASO EN PARTICULAR QUISE CAMBIAR DE PLAN Y NO ME DEJARON BAJARLO Y CREO QUE ESO NO CORRRESPONDE"
"29539"	"nUlpOI7R7aPH"	"2018_q1"	6	"S.C."
"29540"	"7OhAGaNVJWhR"	"2018_q1"	6	"SC"
"29541"	"qvLLMFQQzpxM"	"2020_q2"	6	"FEEDBACK DE MAIL POR LO MENOS PARA ESTAR ATENTO A LAS NECESIDADES"
"29542"	"ayWdTi7jywqs"	"2020_q2"	6	"SER UN POCO MAS ACCEQUIBLES POR EL PROCESO DE CONFINAMIENTO QUE OJALA TELEFONIA FIJA RESUELVA LOS PROBLEMAS SER MAS DIRECTOS Y NO TENER TANTOS PROCESOS Y MEJORAR LA SEÑAL DE INTERNET EN LA COMUNA DE EL BOSQUE"
"29543"	"ayWdTi7jywqs"	"2019_q2"	6	"SC"
"29544"	"ayWdTi7jywqs"	"2019_q2"	6	"SC"
"29545"	"ayWdTi7jywqs"	"2019_q2"	5	"QUE SEAN MASPROACTIVOS  YO HICEUNA PORTABILIDAD QQUE UNA VEZQUE FIRMAMOS ELLA SEFUE DELAEMPRESA Y ESTA EJECUTIVAMEENGAÑO MALAGESTION"
"29546"	"ayWdTi7jywqs"	"2020_q2"	6	"SER UN POCO MAS ACCEQUIBLES POR EL PROCESO DE CONFINAMIENTO QUE OJALA TELEFONIA FIJA RESUELVA LOS PROBLEMAS SER MAS DIRECTOS Y NO TENER TANTOS PROCESOS Y MEJORAR LA SEÑAL DE INTERNET EN LA COMUNA DE EL BOSQUE"
"29547"	"ayWdTi7jywqs"	"2019_q1"	5	"-"
"29548"	"QDokyr3OuP7T"	"2019_q2"	6	"YO CREO QUE CANALES QUE EL CLIENTE SE PUEDA COMUNICAR YO AL PRINCIPIO ME COSTO ENCONTRAR UN NUMERO DE TELEFONO PARA COMUNICARME CON SERVICIO AL CLIENTE"
"29549"	"QDokyr3OuP7T"	"2020_q2"	6	"QUE LAS FORMAS DE CONTACTO SEA MAS DIRECTO DE EMPRESAS A LOS JECUTIVOS DE VENTAS, COMERCIALES AL PRINCIPIO FUE UN POQUITO COMPLICADO ENCONTRAR LA FORMA MAS FACIL DE ENCONTRAR AL EJECUTIVO PARA CONTACTARSE CON EL"
"29550"	"QDokyr3OuP7T"	"2018_q2"	5	"LA FACILIDAD DE COMUNICACION CON EL EJECUTIVO"
"29551"	"1O7zdZjA5pr7"	"2020_q1"	7	"NADA"
"29552"	"uOakLaRuozet"	"2020_q1"	5	"QUE NOS INFORMARAN MAS COSAS YA QUE HACE AÑOS QUE NO SE CONTACTAN CON NOSOTROS COMO EMPRESA"
"29553"	"q8KA67QN8BIE"	"2020_q2"	5	"ENTREGAR MEJORES OFERTAS SOBRE TODO EN ESTA SITUACION DE PANDEMIA"
"29554"	"5Mu1EJRL9mR4"	"2019_q2"	6	"EN CUANTO A LAS SOLICITUDES SE DEMORAN SOBRETODO EN EQUIPOS MOVILES YA NO HACEN OFERTAS CON LOS EQUIPOS"
"29555"	"5Mu1EJRL9mR4"	"2020_q2"	6	"QUE DEN MAS DESCUENTOS EN LOS EQUIPOS MOVILES SALEN MAS BARATOS AFUERA"
"29556"	"5Mu1EJRL9mR4"	"2018_q2"	6	"SC"
"29557"	"5Mu1EJRL9mR4"	"2020_q2"	7	"REBAJAR PRECIOS ,SON LOS MAS CARO DEL MERCADO"
"29558"	"5Mu1EJRL9mR4"	"2020_q2"	6	"QUE DEN MAS DESCUENTOS EN LOS EQUIPOS MOVILES SALEN MAS BARATOS AFUERA"
"29559"	"5Mu1EJRL9mR4"	"2020_q2"	7	"REBAJAR PRECIOS ,SON LOS MAS CARO DEL MERCADO"
"29560"	"5Mu1EJRL9mR4"	"2019_q2"	6	"EN CUANTO A LAS SOLICITUDES SE DEMORAN SOBRETODO EN EQUIPOS MOVILES YA NO HACEN OFERTAS CON LOS EQUIPOS"
"29561"	"VGEfUflBCTRL"	"2020_q2"	6	"MAYOR CANTIDAD DE PLANES Y LA SEÑAL CAE CON MUCHA FACILIDAD"
"29562"	"wgGfD2FRQwj9"	"2019_q1"	7	"NADA."
"29563"	"wgGfD2FRQwj9"	"2019_q2"	7	"NADA"
"29564"	"v6UexUXOwqMp"	"2018_q1"	6	"CUANDO UNO LLEGA A NECESITAR Y LLAMAR LOS TIEMPOS DE ESPERA SON MUY LARGOS PARA HABLAR CON EJECUTIVO..EL MARCAR ES UN TRAMITE ODIOSO. Y CUANDO UNO LLAMA ES PARA SOLUCIONAR RAPIDO ..ME GUSTARIA QUE HUBIERA UN EJECUTIVO QUE DERIBARA AL TIRO Y NO DE PASAR DE NUMERO EN NUMERO(CONTESTADOR AUTOMATICO)"
"29565"	"dIOoCRRXz3OL"	"2019_q2"	6	"MANERA DE COMUNICARSE CON ELLOS ES ENGORROSA, GRABADORAS, SE LLEGA A CORTAR EL LLAMADO TANTO INSTINTIR."
"29566"	"dIOoCRRXz3OL"	"2019_q2"	6	"QUE HAYA UNA COMUNICACION MAS DIRECTA CON ELLOS."
"29567"	"dIOoCRRXz3OL"	"2019_q2"	7	"NADA"
"29568"	"dIOoCRRXz3OL"	"2019_q2"	7	"NADA"
"29569"	"dIOoCRRXz3OL"	"2019_q1"	6	"TIPICO DE LAS PLATAFORMA UNO LLAMA Y NO SALEN DIRECTOS LAS LLAMADAS"
"29570"	"W7Pm60Bwa5Tv"	"2020_q1"	6	"QUE LOS EJECUTIVOS NO TENGAN UNA CARTERA DE CLIENTES MUY GRANDE"
"29571"	"W7Pm60Bwa5Tv"	"2019_q2"	6	"QUE LAS PLATAFORMAS NO SEAN TAN EXTENSOS ,OSEA PODER COMUNICARME CON EL EJECUTIVO"
"29572"	"W7Pm60Bwa5Tv"	"2020_q1"	6	"QUE LOS EJECUTIVOS NO TENGAN UNA CARTERA DE CLIENTES MUY GRANDE"
"29573"	"W7Pm60Bwa5Tv"	"2019_q2"	6	"QUE LAS PLATAFORMAS NO SEAN TAN EXTENSOS ,OSEA PODER COMUNICARME CON EL EJECUTIVO"
"29574"	"X7MZvADgwAmz"	"2019_q1"	4	"QUE EL EJECUTIVO ESTE PEMDIENTE Y QUE ESTEN PENDIENTE DE COMO FUNCIONEN LAS LINEAS TELEFONICAS"
"29575"	"YSm0yJCx6ro6"	"2020_q2"	6	"EL TEMA DE LA COBERTURA A BAJADO EN EL SECTOR DE QUILICURA  A VECES SE PIERDE SE CAE  QUE TENGAN MEJORES PLANES MAS COMPETITIVO"
"29576"	"a73RnRFrL3PT"	"2018_q1"	7	"SC"
"29577"	"a73RnRFrL3PT"	"2018_q2"	1	"MUCHA MAS AGILIDAD CON SUS CLIENTES EMPRESAS"
"29578"	"a73RnRFrL3PT"	"2019_q1"	6	"MAS ATENCION AL CLIENTE EMPRESACON MASPROMOCIONES PARA CAUTIVARY LLAMAR  AL CLIENTE"
"29579"	"a73RnRFrL3PT"	"2019_q2"	6	"MAS PRESENCIA Y PROMOCION DE ACTUALIZACION DE EQUIPOS"
"29580"	"ytIy6FEX1kt4"	"2019_q1"	4	"QUE LE CAMBIEN A LA EJECUTIVA COMERCIAL"
"29581"	"ytIy6FEX1kt4"	"2020_q1"	7	"NADA  POR QUE ESTOY SUPER CONFORME POR QUE ME SIEMPRE ME HAN RESUELTO LOS PROBLEMAS Y REQUERIMIENTOS"
"29582"	"ytIy6FEX1kt4"	"2018_q1"	5	"SC"
"29583"	"uGeyhKQFntgF"	"2018_q2"	6	"SC"
"29584"	"3qfekqwN1bZg"	"2018_q1"	4	"MUY MAL COBERTURA SE CAE ESTA FALLANDO MUCHO"
"29585"	"4Ukx3htip66i"	"2018_q1"	6	"SC"
"29586"	"4Ukx3htip66i"	"2018_q2"	7	"NADA"
"29587"	"bjJ2OXalA7nN"	"2018_q1"	7	"SC"
"29588"	"bjJ2OXalA7nN"	"2020_q2"	7	"NADA"
"29589"	"bjJ2OXalA7nN"	"2019_q2"	7	"QUE EL EJECUTIVO ESTE MAS EN CONTACTO CON   NOSOTROS"
"29590"	"N1osWwzD8l8W"	"2018_q2"	6	"LA VERDAD EL SISTEMA QUE TENIAN ANTES DE ATENCION EMPRESA NO TIENE NADA QUE VER CON LO QUE HAY AHORA"
"29591"	"N1osWwzD8l8W"	"2020_q1"	4	"QUE HAYA UN EJECUTIVO QUE TRESPONDA LOS REQUERIMIENTOS"
"29592"	"shtsJ0eelG1C"	"2019_q1"	6	"HAY COSAS QUE SOLO EL ADMINISTRADOR PUEDE HACER EN ESE SIENTIDO ENTEL ES MUY RIGIDO, MAS FLEXIBLE, MAS EJECUTIVOS, TENEMOS UN TRAMITE PENDIENTE PORQUE EL ADMINISTRADOR NO TIENE TIEMPO Y YO NO LO PUEDO HACER"
"29593"	"shtsJ0eelG1C"	"2020_q2"	7	"MEJOR ACCESO TELEFONICO QUE EN LA PAGINA SALGAN BIEN LOS NUMEROS NO AL FINAL DE LA PAGINA"
"29594"	"shtsJ0eelG1C"	"2019_q2"	7	"EN GENERAL NADA HA TENIDO POCO CONTACTO"
"29595"	"VMTtlbceJyXO"	"2018_q1"	5	"S/C"
"29596"	"WHFe0sMMLrOi"	"2020_q2"	6	"BAJAR LOS PRECIOS Y MEJORAR LA COBERTURA EN LA ZONA DE LOS ANDES"
"29597"	"TWTBnWhMJQTm"	"2019_q1"	4	"QUE MEJOREN EL SERVICIO Y QUE ARREGLEN LOS NODOS QUE ESTAN SATURADOS"
"29598"	"TWTBnWhMJQTm"	"2020_q2"	5	"COORDINACIOIN ENTRE MESA CENTRAL Y AREA TECNICA"
"29599"	"TWTBnWhMJQTm"	"2020_q2"	6	"NADA"
"29600"	"BBsZaKLVlGBk"	"2019_q1"	5	"QUE EJECUTIVOS MANDEN MAIL QUE  SE COMUNIQUEN CON UNO"
"29601"	"AWbAsKj1sLTH"	"2020_q2"	7	"A LO MEJOR UNA EXTENSION DE HORARIO COMO CUANDO UNO VA A BUSCAR LOS EQUIPOS  HORARIOS DE SUCURSAL"
"29602"	"AWbAsKj1sLTH"	"2018_q1"	7	"SC"
"29603"	"AWbAsKj1sLTH"	"2018_q1"	7	"SC"
"29604"	"AWbAsKj1sLTH"	"2020_q2"	7	"A LO MEJOR UNA EXTENSION DE HORARIO COMO CUANDO UNO VA A BUSCAR LOS EQUIPOS  HORARIOS DE SUCURSAL"
"29605"	"ixp8I5ehaaxQ"	"2020_q2"	5	"EL EJECUTIVO DE VENTAS SEA PRO ACTIVO QUE MANTENGA UNA COMUNCIACION MAS ESPEDITA Y QUE TENGA UN NEMERO PARA PODER LLAMAR"
"29606"	"ixp8I5ehaaxQ"	"2019_q1"	7	"0"
"29607"	"00EERydraWsu"	"2019_q2"	6	"QUE FUERAN MAS AGUILES PARA RESOLVER PROBLEMAS CON EL SERVICIO DE COBRANZAS"
"29608"	"00EERydraWsu"	"2020_q2"	7	"SC"
"29609"	"00EERydraWsu"	"2019_q1"	7	"NADA"
"29610"	"00EERydraWsu"	"2020_q1"	6	"NADA  ESTOY  BIEN CONFORME CUANDO HEMOS SOLICITADO PARA EL TEMA DE LOS EQUIPOS A SIDO BUENO EN GENERAL"
"29611"	"00EERydraWsu"	"2018_q2"	6	"NADA"
"29612"	"WozE4KR3AVDd"	"2020_q2"	7	"NADA"
"29613"	"EPn1oHtd8cyS"	"2019_q1"	7	"NADA"
"29614"	"YuAiEVTChlRk"	"2019_q2"	5	"QUE ME NOMBRARA UN EJECUTIVO DIRECTO Y ASI NO TENER QUE LLAMAR TANTO"
"29615"	"IkFhZWWLvV11"	"2020_q2"	6	"PREGUNTAR QUE ES LO QUE QUIERE EL CLIENTE DEL  PUNTO DE VISTA COMERCIAL Y TECNICO DEL PUNTO DE VISTA COMERCIAL RECIBIR NUEVAS OFERTAS Y YPROPUESTAS EN RTLACION AL MERCADO UNO VE QUE HAY OFERTAS  PARA NO CLIENTES"
"29616"	"IkFhZWWLvV11"	"2020_q2"	7	"REVISAR SUS PRECIOS"
"29617"	"IkFhZWWLvV11"	"2019_q1"	7	"mantener siempre a los mismos ejecutivos"
"29618"	"IkFhZWWLvV11"	"2019_q2"	5	"MEJORES TIEMPOS DE RESPUESTAS POR SEGUIMIENTO DE LOS REQUERIMIENTOS"
"29619"	"IkFhZWWLvV11"	"2020_q1"	7	"REVISAR LOS PRECIOS BAJAR LOS PRECIOS LA COMPETENCIA TIENE   MEJORES PRECIOS"
"29620"	"IkFhZWWLvV11"	"2018_q1"	7	"SC"
"29621"	"IkFhZWWLvV11"	"2020_q2"	7	"REVISAR SUS PRECIOS"
"29622"	"IkFhZWWLvV11"	"2019_q1"	7	"mantener siempre a los mismos ejecutivos"
"29623"	"IkFhZWWLvV11"	"2018_q2"	6	"AMPLIACION DE HORARIO DE ATENCION"
"29624"	"IkFhZWWLvV11"	"2020_q1"	7	"REVISAR LOS PRECIOS BAJAR LOS PRECIOS LA COMPETENCIA TIENE   MEJORES PRECIOS"
"29625"	"IkFhZWWLvV11"	"2018_q1"	7	"SC"
"29626"	"G2yTHyEy29GU"	"2018_q1"	6	"S/C"
"29627"	"hJWTo1EGBZNC"	"2020_q2"	7	"UN EJECUTIVO PERSONALIZADO QUE VENGA A LA EMPRESA"
"29628"	"DNLXmNDDiOI9"	"2019_q2"	7	"QUE SIGA SIENDO COMO ESTA"
"29629"	"DNLXmNDDiOI9"	"2019_q2"	7	"SC"
"29630"	"DNLXmNDDiOI9"	"2019_q1"	7	"QUE SIGUE  ASI"
"29631"	"6jVuWzSCpnq6"	"2019_q2"	6	"QUE ME OFRECIERAN PRECIOS MAS BAJOS DE LA FIBRA OPTICA PORQUE LOS VALORES QUE ME OFRECEN ESTAN MUY ALTOS"
"29632"	"6jVuWzSCpnq6"	"2019_q2"	5	"MAS RAPIDEZ CUANDO SE LLAMA ES MUY LENTO"
"29633"	"dyfV4ozR3uHd"	"2018_q1"	7	"SC"
"29634"	"XHuoiHIWlsBl"	"2019_q2"	5	"TENER MAS CONTACTO PORQUE SOY YO LA QUE TIENE QUE ACUDIR A ELLOS CUANDO NECESITO,ANTES TENIA UN EJECUTIVO CON QUIEN VEIAMOS LA CUENTA Y LAS NECESIDADES DE LA EMPRESA AHORA NO.ME SIENTO MUY BOTADA POR ENTEL."
"29635"	"E3XDCttro7EK"	"2020_q2"	1	"NADA....ESTAMOS APUNTO DE CAMBIARNOS POR UN PROBLEMAS....."
