enciptado	Segmento GOL	Sexo_enc	F1.  ¿Es usted la persona que administra la cuenta que su empresa tiene con el/los operadores de productos o servicios fijos?	P11. Tiene contratado :...5	P11. Tiene contratado :...6	P11. Tiene contratado :...7	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...8	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...9	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...10	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...11	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...12	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...13	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...14	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...15	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...16	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...17	P2.1 Con quien tiene contratado el servicio de: Internet Banda Ancha :...18	Internet Banda Ancha : OTROS	P2.2 Con quien tiene contratado el servicio de: MPLS...20	P2.2 Con quien tiene contratado el servicio de: MPLS...21	P2.2 Con quien tiene contratado el servicio de: MPLS...22	P2.2 Con quien tiene contratado el servicio de: MPLS...23	P2.2 Con quien tiene contratado el servicio de: MPLS...24	P2.2 Con quien tiene contratado el servicio de: MPLS...25	P2.2 Con quien tiene contratado el servicio de: MPLS...26	P2.2 Con quien tiene contratado el servicio de: MPLS...27	P2.2 Con quien tiene contratado el servicio de: MPLS...28	P2.2 Con quien tiene contratado el servicio de: MPLS...29	P2.2 Con quien tiene contratado el servicio de: MPLS...30	MPLS: OTROS	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...32	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...33	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...34	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...35	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...36	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...37	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...38	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...39	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...40	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...41	P2.3 Con quien tiene contratado el servicio de: Telefonía fija...42	Telefonía Fija : OTROS	P3 Pensando en su cuenta empresa, En general, con escala 1 a 7, donde 1 = Muy insatisfecho y 7 = Muy satisfecho, ¿Cuán satisfecho está usted con Entel?	P4 ¿Por qué evalúa con esa nota?	P5_Entel es una empresa con buena imagen en general :	P5_Entel  Entrega un servicio confiable y transparente, centrado en las necesidades de las empresas' :	P5_Entel  Entrega soluciones prácticas e intuitivas que simplifican el día a día de las empresas :	P5_Entel Acerca a las empresas a la tecnología y sus posibilidades de transformación :	P5_Entel Se preocupa por su impacto en el medioambiente, las personas y la sociedad…..' :	P6 Pensando en el funcionamiento del servicio, ¿con qué nota de 1 a 7,evalúa el Funcionamiento de este servicio en general?	P7_Precio de los servicios en relación al mercado (Competitividad) :	P7_Competitividad de planes en cuanto a minutos (telefonía fija) :	P7_Competitividad de planes en cuanto a Internet banda ancha :	P8 Y en lo que respecta a Servicio a Clientes, en escala de 1 a 7 ¿cuán satisfecho está usted con ENTEL?	P9 En cuanto a la Facturación de sus servicios fijos con la misma escala¿Cómo evalúa el proceso de facturación en general?	P10_1_Ha realizado atención de: Contratación de nuevos servicios	P10_2_Ha realizado atención de: Solicitar aumentos o disminuciones  de velocidad (cambios de plan)	P10_3_Ha realizado atención de: Solicitar traslados de sus servicios fijos	P10_4_Ha realizado atención de: Consultas del contrato/ alcances del contrato/ condiciones del contrato	P10_5_Ha realizado atención de: Consultas sobre seguimiento o estado de solicitudes	P10_6_Ha realizado atención de: 'Consultas de la factura, como fecha pago, montos, detalles de cobros'	P10_7_Ha realizado atención de: Reclamos por fallas  técnicas de los servicios fijos	P10_8_Ha realizado atención de: Reclamos comerciales	P11_1_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Contratación de nuevos servicios	P11_2_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Solicitar aumentos o disminuciones  de velocidad (cambios de plan)	P11_3_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Solicitar traslados de sus servicios fijos	P11_4_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Consultas del contrato/ alcances del contrato/ condiciones del contrato	P11_5_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Consultas sobre seguimiento o estado de solicitudes	P11_6_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? 'Consultas de la factura, como fecha pago, montos, detalles de cobros	P11_7_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Reclamos por fallas  técnicas de los servicios fijos	P11_8_Que tan satisfecho quedó con el servicio dado por Entel a esta solicitud o atención? Reclamos comerciales	P12_1_Cuál o cuáles de los siguientes medios utilizó?...73	P12_1_Cuál o cuáles de los siguientes medios utilizó?...74	P12_1_Cuál o cuáles de los siguientes medios utilizó?...75	P12_1_Cuál o cuáles de los siguientes medios utilizó?...76	P12_1_Cuál o cuáles de los siguientes medios utilizó?...77	P12_2_Cuál o cuáles de los siguientes medios utilizó?...78	P12_2_Cuál o cuáles de los siguientes medios utilizó?...79	P12_2_Cuál o cuáles de los siguientes medios utilizó?...80	P12_2_Cuál o cuáles de los siguientes medios utilizó?...81	P12_2_Cuál o cuáles de los siguientes medios utilizó?...82	P12_3_Cuál o cuáles de los siguientes medios utilizó?...83	P12_3_Cuál o cuáles de los siguientes medios utilizó?...84	P12_3_Cuál o cuáles de los siguientes medios utilizó?...85	P12_3_Cuál o cuáles de los siguientes medios utilizó?...86	P12_3_Cuál o cuáles de los siguientes medios utilizó?...87	P12_4_Cuál o cuáles de los siguientes medios utilizó?...88	P12_4_Cuál o cuáles de los siguientes medios utilizó?...89	P12_4_Cuál o cuáles de los siguientes medios utilizó?...90	P12_4_Cuál o cuáles de los siguientes medios utilizó?...91	P12_4_Cuál o cuáles de los siguientes medios utilizó?...92	P12_5_Cuál o cuáles de los siguientes medios utilizó?...93	P12_5_Cuál o cuáles de los siguientes medios utilizó?...94	P12_5_Cuál o cuáles de los siguientes medios utilizó?...95	P12_5_Cuál o cuáles de los siguientes medios utilizó?...96	P12_5_Cuál o cuáles de los siguientes medios utilizó?...97	P12_6_Cuál o cuáles de los siguientes medios utilizó?...98	P12_6_Cuál o cuáles de los siguientes medios utilizó?...99	P12_6_Cuál o cuáles de los siguientes medios utilizó?...100	P12_6_Cuál o cuáles de los siguientes medios utilizó?...101	P12_6_Cuál o cuáles de los siguientes medios utilizó?...102	P12_7_Cuál o cuáles de los siguientes medios utilizó?...103	P12_7_Cuál o cuáles de los siguientes medios utilizó?...104	P12_7_Cuál o cuáles de los siguientes medios utilizó?...105	P12_7_Cuál o cuáles de los siguientes medios utilizó?...106	P12_7_Cuál o cuáles de los siguientes medios utilizó?...107	P12_8_Cuál o cuáles de los siguientes medios utilizó?...108	P12_8_Cuál o cuáles de los siguientes medios utilizó?...109	P12_8_Cuál o cuáles de los siguientes medios utilizó?...110	P12_8_Cuál o cuáles de los siguientes medios utilizó?...111	P12_8_Cuál o cuáles de los siguientes medios utilizó?...112	P13_1_¿Con que nota de 1 a 7, evalúa el servicio dado por el … ejecutivo?	P13_2_¿Con que nota de 1 a 7, evalúa el servicio dado por el …call center?	P13_3_¿Con que nota de 1 a 7, evalúa el servicio dado por la… web con clave?	P13_4_¿Con que nota de 1 a 7, evalúa el servicio dado por la…tienda/sucursal?	P141. Que ejecutivo sabe usted que tiene	P142. Que ejecutivo sabe usted que tiene	P143. Que ejecutivo sabe usted que tiene	P144. Que ejecutivo sabe usted que tiene	P145. Que ejecutivo sabe usted que tiene	P151. Ha tenido contacto en los últimos 6 meses con su: Ejecutivo comercial	P152. Ha tenido contacto en los últimos 6 meses con su: Ejecutivo atención	P153. Ha tenido contacto en los últimos 6 meses con su: Círculo atención preferente	P154. Ha tenido contacto en los últimos 6 meses con su: Ejecutivo pero desconoce función	P161. Como evalúa a su: Ejecutivo comercial	P162. Como evalúa a su: Ejecutivo atención	P163. Como evalúa a su: Círculo atención preferente	P164. Como evalúa a su: Ejecutivo pero desconoce función	P17 Pensando en esta forma que Entel atiende su empresa y a usted como administrador de la cuenta… Usted diría que este modelo …	P18. En los últimos 3 meses, ¿ha tenido algún problema con el servicio entregado por Entel a su empresa?	P19. ¿Qué problemas ha tenido?	P20. Pensando en el problema que tuvo ¿lo comunicó a Entel?	P21. ¿Y fue solucionado su problema?	P22. Y con nota de 1 a 7 ¿Cómo evalúa la Calidad de la Solución entregada por ENTEL?	P23. 23. Utilizando una escala de 1 a 7, donde 1 significa nada dispuesto y 7 significa muy dispuesto, ¿Qué tan dispuesto estaría usted a continuar con Entel?	P24. Pensando en los últimos Ha empeorado meses, Usted diría que el servicio entregado por Entel	P25. En una escala de 0 a 10, donde 0 es nada probable y 10 es muy probable, ¿Qué tan probable es que recomiende nuestra empresa, producto o servicios a un amigo o colega?	P26. ¿Aceptaría que Entel conozca sus respuestas y lo contactara para entender en profundidad sus requerimientos/necesidades?	P27. ¿Cuántos empleados tiene su empresa?	P28. ¿Cuál es el rubro de su empresa?	P29. ¿Hace cuánto tiempo que tiene esta cuenta con Entel?	P30. ¿Ciudad o Comuna de Ubicación de su Empresa?	P35 REGION
IDxMvuTjuw5M	MP	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	POR QUE NO HAY NINGÚN VALOR AGREGADO AL SERVICIO.	5	5	5	3	5	3	2	3	3	2	4	No	No	No	Si	No	No	No	Si	NA	NA	NA	4	NA	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	6	NA	NA	Ejecutivo Comercial	CAP	NA	NA	NA	1	NA	2	NA	4	NA	NA	NA	No cumple las necesidades que usted tiene como administrador	Si	CAÍDAS DE INTERNET.	Si	Si fue solucionado	3	1	Ha empeorado	1	1	15	CONSULTORÍA	9 AÑOS	LAS CONDES	Santiago
lWHovIXp8mhw	AP	Hombre	1	Internet banda ancha	MPLS	Telefonía fija	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Otra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	REDBOYS	Otra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	REDBOYS	5	APARTE DE QUE LOS COSTOS SON ALGO ALTOS.	6	6	5	5	99	6	3	4	2	5	4	No	No	Si	No	No	No	Si	No	NA	NA	5	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	Ejecutivo Comercial	Ejecutivo atención	NA	NA	NA	1	2	NA	NA	7	NA	NA	NA	Cumple las necesidades que usted tiene como administrador	Si	CORTOS EN EL INTERNET.	Si	Si fue solucionado	5	4	Está igual	5	1	500	EXPORTADORA	5 AÑOS	LINARES	Regiones
hKahTGk21dXX	MP	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	POR QUE AVECES SE CAE EL SERVICIO, ADEMÁS DE QUE CUESTA COMUNICARSE DE REPENTE CON LA PLATAFORMA. Y LA FACTURA NO LLEGA.	7	7	7	7	99	6	5	5	5	6	4	Si	Si	No	No	Si	Si	Si	No	6	6	NA	NA	7	6	6	NA	Ejecutivo asignado	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Web con clave	NA	NA	NA	NA	Call center	Web con clave	NA	NA	NA	Call center	Web con clave	NA	NA	NA	NA	NA	NA	NA	NA	6	6	5	NA	Ejecutivo Comercial	CAP	NA	NA	NA	1	NA	2	NA	6	NA	NA	NA	Cumple las necesidades que usted tiene como administrador	Si	CON INTERNET MAS QUE NADA, NO TELEFONÍA. CAÍDAS DEL SERVICIO DE INTERNET.	Si	Si fue solucionado	5	7	Está igual	10	1	60	AVÍCOLA	15 AÑOS	CONCEPCIÓN	Regiones
jjdpd8aVD9wA	AP	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	LA VERDAD ES QUE TENGO BUEN SERVICIO SOLAMENTE QUE ALGUNAS VECES SE CAE LA RED FIJA QUE TENEMOS PARA EL SERVICIO NGN.	7	7	7	6	6	7	7	7	6	7	7	No	No	No	No	No	No	Si	No	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	Ejecutivo atención	NA	NA	NA	NA	NA	1	NA	NA	NA	7	NA	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	6	Ha mejorado	9	1	120	SERVICIO A LA MINERÍA	3 AÑOS	IQUIQUE	Regiones
OUKkftWQrUXW	MV	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	Telefónica/Movistar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Telefónica/Movistar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	PORQUE HAN TENIDO TARDANZA EN LA RECUPERACIÓN CUANDO HAN TENIDO PROBLEMA DE ENLACES ASE HAN DEMORADO EN ESE TEMA	6	7	6	6	7	7	5	6	6	7	7	No	No	No	No	No	No	Si	No	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	CAP	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	7	NA	Cumple las necesidades que usted tiene como administrador	Si	REPORTES DE SEÑAL	Si	Si fue solucionado	7	7	Está igual	7	1	20	ACEROS	10 AÑOS	SANTIAGO	Santiago
IfiNgqt8xHt6	AP	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	Telefónica/Movistar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	Telefónica/Movistar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE EN ALGUNOS LUGARES NO HAY SEÑAL,POR ESO TENEMOS MOVISTAR (NO DA MAS INFORMACIÓN)	7	7	6	7	99	6	6	5	6	6	6	Si	No	No	No	Si	No	Si	No	6	NA	NA	NA	6	NA	6	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	Ejecutivo Comercial	Ejecutivo atención	NA	NA	NA	1	1	NA	NA	7	7	NA	NA	Cumple las necesidades que usted tiene como administrador	Si	LA SEÑAL	Si	Está en tramite	NA	7	Ha empeorado	6	1	300	CONSTRUCCCION	8 AÑOS	ANTOFAGASTA	Santiago
bt7phioBB4MG	AP	Mujer	1	Internet banda ancha	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE AVECES HAY PROBLEMAS EN CUANTO A  CON EL INTERNET DONDE SE PONE MAS LENTO Y ESO.	7	7	99	99	99	6	6	99	99	7	7	No	No	No	No	No	Si	No	No	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Web con clave	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	No tiene	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	7	Ha empeorado	8	2	18	CONSTRUCCIÓN	3 AÑOS	MAULET	Regiones
MAxvlaIl8G3F	AV	Mujer	1	Internet banda ancha	MPLS	Telefonía fija	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	CORPORATIVO ESTA DEDICADO DE SU CLIENTE TODO LO QUE UNO REQUIERA  EN EL ESTABLECIMIENTO	7	7	7	7	7	7	7	7	7	7	7	Si	No	No	No	No	No	No	No	7	NA	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	NA	NA	Ejecutivo Comercial	Ejecutivo atención	NA	NA	NA	1	1	NA	NA	7	7	NA	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	7	Está igual	8	1	97	EDUCACIONAL	9 AÑOS	9 AÑOS	Santiago
OVQdl3gD5Mrt	MV	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	PORQUE LA INTERNET TIENE PROBLEMAS EN CUANTO A QUE AVECES SE PONE INTERMITENTE LA COMUNICACIÓN Y OTRAS VECES ESTA TAN LENTA QUE NO SIRVE.	7	6	4	4	99	4	4	5	5	4	6	No	No	No	No	No	No	No	No	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ejecutivo Comercial	NA	NA	NA	NA	1	NA	NA	NA	4	NA	NA	NA	No cumple las necesidades que usted tiene como administrador	Si	QUE LA INTERNET SE PONE INTERMITENTE Y AVECES ES TAN LENTA QUE NO SE PUEDE TRABAJAR.	Si	No fue solucionado	NA	4	Está igual	3	1	12	HOTEL Y RESTAURANTE	4 AÑOS Y MEDIO	SALAMANCA	Regiones
YKpfWmPQQLWK	AV	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	POR QUE AVECES TENEMOS PROBLEMAS CON EL INTERNET.	6	5	5	5	3	6	6	6	6	6	7	No	Si	No	No	No	Si	No	No	NA	6	NA	NA	NA	6	NA	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Ejecutivo asignado	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	NA	NA	NA	Ejecutivo Comercial	Ejecutivo atención	NA	NA	NA	1	1	NA	NA	7	6	NA	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	7	Está igual	10	1	50	TURISMO	8 AÑOS	PUERTO VARAS	Regiones
OEuMwpaUa7uq	MasPrem	Mujer	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	PORQUE LA ATENCIÓN AL CLIENTE DE ENTEL NO ES BUENA, COMO LA POST VENTA Y LA SOLUCIÓN CUANDO NECESITAS, NO TE DAN SOLUCIONES BUENAS.	6	6	7	7	5	6	6	6	6	4	6	No	No	No	No	Si	Si	Si	Si	NA	NA	NA	NA	5	6	6	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	Web con clave	NA	NA	NA	Web con clave	NA	NA	NA	NA	Call center	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	6	Está igual	5	1	13	PUBLICIDAD	15 AÑOS	LA GAINA	Regiones
gfSEskwI5e4k	MasPrem	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	PORQUE SE CAE MUCHO LA SEÑAL Y HAY MUY POCAS OFERTAS PARA LOS SERVICIOS.	5	4	5	4	6	4	3	3	2	4	6	No	Si	No	Si	Si	No	Si	Si	NA	4	NA	6	7	NA	4	4	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Si	MUY LENTA LA SEÑAL Y SE CAE.	Si	Si fue solucionado	4	4	Ha empeorado	1	1	7	CONTROL DE PLAGAS	12 AÑOS	SALAMANCA	Regiones
QA8Fe16rE4vu	MP	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	PORQUE LA EMPRESA SALE SIEMPRE MÁS CARA CON POCAS MEGAS, POCAS GIGAS POR EL MISMO PRECIO QUE SALE MÁS O MENOS.	7	6	7	6	3	5	6	6	6	6	4	No	No	No	No	No	No	No	No	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CAP	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	No cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	5	Está igual	5	1	25	RETEIL	5 AÑOS	PROVIDENCIA	Santiago
F6VXBBpzYMAS	Mas	Hombre	1	Internet banda ancha	Telefonía fija	NA	Entel	Telefónica/Movistar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	Telefónica/Movistar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	PORQUE EL SERVICIO NO ES LO SUFICIENTEMENTE EXPEDITO EN CUANTO A QUE A VECES SE CORTA, A VECES SE INTERRUMPE Y PORQUE LAS CUENTAS TAMPOCO SON MUY CLARAS.	5	5	2	5	99	5	3	3	3	4	4	Si	No	No	No	No	Si	Si	No	5	NA	NA	NA	NA	7	7	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Si	INTERRUPCIONES DE INTERNET.	Si	Si fue solucionado	7	5	Está igual	5	1	6	SASTRERÍA.	6 MESES.	SANTIAGO.	Santiago
tDrRup8T9Wob	MP	Mujer	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	POR QUE NO HEMOS TENIDO PROBLEMA Y CADA VEZ QUE OCURRE ALGO YO LLAMO POR TELÉFONO Y LO SOLUCIONAN EN LINEA INMEDIATAMENTE, SIEMPRE UNO SE PUEDE COMUNICAR CON UN EJECUTIVO.	7	7	6	7	99	7	6	6	6	7	7	No	Si	No	No	Si	Si	No	No	NA	7	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	Web con clave	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	6	NA	CAP	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	7	NA	Cumple las necesidades que usted tiene como administrador	No	NA	NA	NA	NA	7	Ha mejorado	10	1	20	ASESORIA PROFESIONALES.	10 AÑOS.	PROVIDENCIA	Santiago
orjZG1FS5vpj	MasPrem	Mujer	1	Internet banda ancha	Telefonía fija	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Entel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	POR EL SERVICIO, BUENA CALIDAD DEL SERVICIO	7	7	7	7	99	7	7	7	7	7	7	Si	No	No	No	Si	No	No	No	7	NA	NA	NA	7	NA	NA	NA	Tienda sucursal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Call center	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	NA	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	No	NA	NA	NA	NA	7	Está igual	10	1	5	EDUCACION	4 AÑOS	PROVIDENCIA	Regiones
